Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RP,Pesticides Use,4,Algeria,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,21999,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,4,Algeria,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,1230,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,4,Algeria,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,830,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,4,Algeria,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,2005,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,4,Algeria,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,17934,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,9,Argentina,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,207706,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,9,Argentina,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,7919.3,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,9,Argentina,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,1490.3,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,9,Argentina,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,194257.3,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,9,Argentina,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,3955.7,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,9,Argentina,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,33,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,3380.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,11,Austria,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,266.9,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,17.7,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1375.8,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,1645.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,53.5,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,11,Austria,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,21.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,531.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,52,Azerbaijan,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,168.8,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,10.13,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,56.81,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,273.6,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,3.12,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,52,Azerbaijan,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,18.91,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,16,Bangladesh,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,15833.62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,16,Bangladesh,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,1572.66,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,16,Bangladesh,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,734.19,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,16,Bangladesh,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,13517.93,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,255,Belgium,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,6490.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,255,Belgium,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,556.04,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,255,Belgium,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,0,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,255,Belgium,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,2577.14,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,255,Belgium,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,3096.03,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,255,Belgium,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,261.25,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,880.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,23,Belize,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,55.18,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,238.45,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,351.8,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,214.71,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,1.5,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,23,Belize,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,18.46,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,18,Bhutan,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,12.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,18,Bhutan,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,6.99,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,18,Bhutan,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,3.65,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,18,Bhutan,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,1.62,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,19,Bolivia (Plurinational State of),5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,40388.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,19,Bolivia (Plurinational State of),5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,8914,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,19,Bolivia (Plurinational State of),5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,25070.35,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,19,Bolivia (Plurinational State of),5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,6213.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,26,Brunei Darussalam,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,20.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,26,Brunei Darussalam,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,1.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,26,Brunei Darussalam,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,17.3,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,26,Brunei Darussalam,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,1.65,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,27,Bulgaria,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1001,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,27,Bulgaria,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,163,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,27,Bulgaria,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,652,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,27,Bulgaria,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,186,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,40,Chile,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,27237,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,40,Chile,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,7914,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,40,Chile,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,8868,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,40,Chile,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,5160,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,40,Chile,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,5295,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,96,"China, Hong Kong SAR",5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,96,"China, Hong Kong SAR",5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,25,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,96,"China, Hong Kong SAR",5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,1,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,96,"China, Hong Kong SAR",5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,16,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,96,"China, Hong Kong SAR",5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,16,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,128,"China, Macao SAR",5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,128,"China, Macao SAR",5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,0,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,128,"China, Macao SAR",5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,11,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,41,"China, mainland",5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1807000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,41,"China, mainland",5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,1807000,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,214,"China, Taiwan Province of",5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,8619,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,214,"China, Taiwan Province of",5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,2644,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,214,"China, Taiwan Province of",5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,2928,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,214,"China, Taiwan Province of",5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,2721,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,214,"China, Taiwan Province of",5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,326,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,44,Colombia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,73765.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,44,Colombia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,7688.5,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,44,Colombia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,24917.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,44,Colombia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,40900.9,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,44,Colombia,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,16.14,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,44,Colombia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,124.4,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,44,Colombia,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,21.32,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,2210.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,98,Croatia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,153.19,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,86.11,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,889.08,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,980.86,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,24.64,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,4.61,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,98,Croatia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,72.16,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,50,Cyprus,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1046,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,50,Cyprus,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,182,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,50,Cyprus,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,153,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,50,Cyprus,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,698,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,50,Cyprus,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,1,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,50,Cyprus,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,12,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,167,Czechia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,4683.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,167,Czechia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,283.6,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,167,Czechia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,2320.79,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,167,Czechia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,1403,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,167,Czechia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,663,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,167,Czechia,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,4,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,54,Denmark,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1724,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,54,Denmark,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,19,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,54,Denmark,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1205,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,54,Denmark,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,387,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,54,Denmark,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,113,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,58,Ecuador,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,11040.47,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,58,Ecuador,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,1398.21,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,58,Ecuador,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,4778.26,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,58,Ecuador,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,4840.37,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,58,Ecuador,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,4.41,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,58,Ecuador,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,6.25,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,58,Ecuador,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,12.72,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,59,Egypt,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,11363,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,59,Egypt,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,3113,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,59,Egypt,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,2274,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,59,Egypt,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,5976,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,60,El Salvador,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,5638.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,60,El Salvador,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,1679.46,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,60,El Salvador,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,3707.25,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,60,El Salvador,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,132.9,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,60,El Salvador,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,118.62,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,63,Estonia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,597,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,63,Estonia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,28,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,63,Estonia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,426,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,63,Estonia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,86,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,63,Estonia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,57,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,67,Finland,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1606,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,67,Finland,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,13,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,67,Finland,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1305,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,67,Finland,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,199,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,67,Finland,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,89,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,75339.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,68,France,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,3483.9,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,429.6,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,30965.4,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,34479.5,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,2802.9,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,68,France,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,3177.88,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,70,French Polynesia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,37.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,70,French Polynesia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,9.65,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,70,French Polynesia,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,6.33,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,70,French Polynesia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,17.66,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,70,French Polynesia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,2.86,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,70,French Polynesia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,0.29,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,45836.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,79,Germany,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,804.67,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,138.31,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,17837.14,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,12590.55,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,331.86,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,229.01,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,2220.81,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,79,Germany,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,11588.4,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,84,Greece,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,9477.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,84,Greece,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,3974.36,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,84,Greece,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1985.94,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,84,Greece,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,2035.4,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,84,Greece,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,1186.9,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,90,Guinea,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,400.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,90,Guinea,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,128.68,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,90,Guinea,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,265.4,Fm,Manual Estimation
RP,Pesticides Use,90,Guinea,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,3.03,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,90,Guinea,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,3.54,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,97,Hungary,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,8970.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,97,Hungary,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,922.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,97,Hungary,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,4011.1,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,97,Hungary,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,3639.9,Q,Official data reported on FAO Questionnaires from countries
